name,artist,dim_1,dim_2,name_artist
Daydream (feat. Joba),Medasin,9.286779,-11.537884,Daydream (feat. Joba) - Medasin
Night Dream (Demo Version) (Demo Version),LEEBADA,-5.5677934,15.526018,Night Dream (Demo Version) (Demo Version) - LEEBADA
Dreaming Kills,Glen Check,4.1735516,-1.884474,Dreaming Kills - Glen Check
It's Getting Better,Olivier Heim,-3.691621,4.6824703,It's Getting Better - Olivier Heim
Sweet Gin,Leisure Suite,-2.1626546,5.314265,Sweet Gin - Leisure Suite
High Way,Gestalt Girl,15.014197,1.2737985,High Way - Gestalt Girl
True color,Afterglow,10.322221,-0.72749853,True color - Afterglow
Thirsty,McKay,-5.476617,14.86704,Thirsty - McKay
接吻 - Single Version,Original Love,21.588251,3.8806913,接吻 - Single Version - Original Love
Sunny Day,androp,17.07298,-3.1225445,Sunny Day - androp
Goodbye,Austin Weber,-3.7734094,4.7778535,Goodbye - Austin Weber
Bakamitai - Taxi Driver Edition,桐生一馬(黒田崇矢),-1.9513142,6.0341434,Bakamitai - Taxi Driver Edition - 桐生一馬(黒田崇矢)
killer tune kills me,KIRINJI,17.77555,10.731762,killer tune kills me - KIRINJI
Nakaniwa No Shoujotachi,SHISHAMO,16.792612,-3.976858,Nakaniwa No Shoujotachi - SHISHAMO
私達を信じていて,Cindy,8.429879,15.974518,私達を信じていて - Cindy
ロンググッドバイ,Kinokoteikoku,17.151932,-3.0602002,ロンググッドバイ - Kinokoteikoku
Noir 누아르,SUNMI,4.8336463,18.21476,Noir 누아르 - SUNMI
I love too,MAMAMOO,11.447727,5.580779,I love too - MAMAMOO
Keys in the Front Door,Tear Ducks,-3.6814148,5.622827,Keys in the Front Door - Tear Ducks
Let It Begin,Say Sue Me,0.03814426,-9.658614,Let It Begin - Say Sue Me
Natalie - 2019 Remaster,Sayonara Ponytail,8.33053,16.132524,Natalie - 2019 Remaster - Sayonara Ponytail
PEAK TIME,tofubeats,17.733252,9.619643,PEAK TIME - tofubeats
Heal,So Much Light,-2.8759496,6.929265,Heal - So Much Light
Replacement Girl,Tobias Dray,-5.5697722,15.091968,Replacement Girl - Tobias Dray
Selfish High Heels (feat. Macross 82-99 & Harrison),Yung Bae,11.342565,8.56748,Selfish High Heels (feat. Macross 82-99 & Harrison) - Yung Bae
邦画,indigo la End,12.246655,-6.4804006,邦画 - indigo la End
Everytime,boy pablo,-2.75434,-3.7831886,Everytime - boy pablo
How to Say Sorry,Middle School,-2.1571865,5.8950725,How to Say Sorry - Middle School
Guilty Conscience,070 Shake,-13.932144,5.302149,Guilty Conscience - 070 Shake
bad one,gianni & kyle,-3.5245748,-1.1767457,bad one - gianni & kyle
The Ballad,Ear Ringers,6.48976,5.1644735,The Ballad - Ear Ringers
Can I Have The Day With You,Sam Ock,-4.538908,4.2430043,Can I Have The Day With You - Sam Ock
Hooked,Simon On The Moon,-2.5045815,6.3946342,Hooked - Simon On The Moon
I Just Hope My New Shit Bangs,Rocco Bunko,-2.9128485,6.3717175,I Just Hope My New Shit Bangs - Rocco Bunko
Stranger Feelings,Dreamgirl,6.2974844,-9.276796,Stranger Feelings - Dreamgirl
One question,WHITE JAM,10.136221,9.081791,One question - WHITE JAM
90210 (feat. Kacy Hill),Travis Scott,-9.864108,-1.4133943,90210 (feat. Kacy Hill) - Travis Scott
Lalala,Y2K,-3.7242093,-1.3243378,Lalala - Y2K
COME BACK TO MY CITY,iri,19.262516,9.953666,COME BACK TO MY CITY - iri
bellyache,Billie Eilish,4.272224,-3.5087698,bellyache - Billie Eilish
Police In Helicopter - Original Mix,Mike Pimenta,-2.4466531,5.021517,Police In Helicopter - Original Mix - Mike Pimenta
發現號,RubberBand,2.9109151,8.967276,發現號 - RubberBand
黄昏のBAY CITY,DADARAY,19.05981,9.525424,黄昏のBAY CITY - DADARAY
칫솔 Toothbrush - Acoustic Version,Casker,11.461,5.4358172,칫솔 Toothbrush - Acoustic Version - Casker
Good Guy,SF9,5.184549,-1.0967861,Good Guy - SF9
Grow,HOAX,-1.9865562,7.8566055,Grow - HOAX
Nobody,Mitski,-2.4820929,-3.9545228,Nobody - Mitski
Strangelove,Herrick & Hooley,4.008466,-4.200955,Strangelove - Herrick & Hooley
Old Town Road,Lil Nas X,4.237937,-1.9186941,Old Town Road - Lil Nas X
Flower Dance,DJ Okawari,-3.9823482,5.9666133,Flower Dance - DJ Okawari
瞬間センチメンタル,SCANDAL,15.170786,0.6815993,瞬間センチメンタル - SCANDAL
I <3 U,Oshi,-2.6624968,5.3064375,I <3 U - Oshi
Sofa,Crush,-1.0157386,16.498499,Sofa - Crush
Fantasy,khai dreams,-2.852377,-5.7688174,Fantasy - khai dreams
ビバナミダ,Yasuyuki Okamura,14.686739,0.59772605,ビバナミダ - Yasuyuki Okamura
Koi wo Shita nowa,aiko,18.096972,10.699528,Koi wo Shita nowa - aiko
カプチーノ,Rie Tomosaka,19.343744,9.749258,カプチーノ - Rie Tomosaka
Runnin',Manwolves,-2.4405231,6.8690014,Runnin' - Manwolves
People Watching,Sen Morimoto,-12.640099,5.4120607,People Watching - Sen Morimoto
Car Window,Yeek,4.128447,-3.6342502,Car Window - Yeek
Pool,D.A.N.,19.753302,-0.90841883,Pool - D.A.N.
Cariño,The Marías,-3.2998538,-4.75812,Cariño - The Marías
声,majiko,15.2878475,1.1843569,声 - majiko
Wyclef Jean,Young Thug,-10.609981,12.9756365,Wyclef Jean - Young Thug
The Boy Who Could Fly,Pierce The Veil,12.118946,-3.9955106,The Boy Who Could Fly - Pierce The Veil
Telecaster Stripes,POLKADOT STINGRAY,10.282945,-0.76110756,Telecaster Stripes - POLKADOT STINGRAY
Can't Get Enough,Basenji,4.4130545,-3.1258426,Can't Get Enough - Basenji
Que sera sera,fhána,11.4535,8.387727,Que sera sera - fhána
駅,Mariya Takeuchi,18.78343,10.806888,駅 - Mariya Takeuchi
Dancing,Mellow Fellow,6.338922,-9.104798,Dancing - Mellow Fellow
Heartless,The Weeknd,3.8022106,-1.1621279,Heartless - The Weeknd
Daydreaming Pilot,Alex Siegel,4.7054443,-3.3902655,Daydreaming Pilot - Alex Siegel
Attack,Thirty Seconds To Mars,9.197227,-7.2672772,Attack - Thirty Seconds To Mars
Too Sweet,DAISY,4.6120186,-1.2854618,Too Sweet - DAISY
This Bag,Mac Ayres,-3.2279863,-5.7611628,This Bag - Mac Ayres
Up to You (feat. NCT DREAM),PRETTYMUCH,4.0875645,19.037601,Up to You (feat. NCT DREAM) - PRETTYMUCH
80s,Berhana,6.026048,5.7359986,80s - Berhana
Get to You,The Honeysticks,-3.582346,-4.7588506,Get to You - The Honeysticks
Fever,Inner Wave,6.2059484,-10.371357,Fever - Inner Wave
Starlight,JIDA,-3.88856,4.9120026,Starlight - JIDA
HONEST,Baby Keem,-10.099705,-1.3482294,HONEST - Baby Keem
勇悍・17,Juno Mak,1.9396763,10.33989,勇悍・17 - Juno Mak
真夏の通り雨,Hikaru Utada,11.346497,11.108659,真夏の通り雨 - Hikaru Utada
Catch Me If You Can (Fly Away),Kenta Dedachi,9.838439,9.982517,Catch Me If You Can (Fly Away) - Kenta Dedachi
double take,dhruv,3.863215,-4.231073,double take - dhruv
Who's Theme,MINMI,-1.7836488,5.835553,Who's Theme - MINMI
Doves In The Wind (feat. Kendrick Lamar),SZA,4.7591257,-2.433446,Doves In The Wind (feat. Kendrick Lamar) - SZA
White Breath,The fin.,0.09208175,-9.737944,White Breath - The fin.
Romance,CHEEZE,3.6545799,17.523022,Romance - CHEEZE
Out Like a Light 2,The Honeysticks,-2.6001635,-4.8747683,Out Like a Light 2 - The Honeysticks
1AM,Casker,11.464676,5.4107995,1AM - Casker
Demon Dance,Surfer Blood,0.014251629,-9.606538,Demon Dance - Surfer Blood
ili,TroyBoi,-13.300629,6.383019,ili - TroyBoi
Rainbow Dream,PSYQUI,10.983991,9.371368,Rainbow Dream - PSYQUI
Nine in the Afternoon,Panic! At The Disco,9.205699,-7.269831,Nine in the Afternoon - Panic! At The Disco
Midnight Thought,Oslo Ibrahim,5.8544173,4.078003,Midnight Thought - Oslo Ibrahim
Better,Sam Rui,3.6158361,-1.3169613,Better - Sam Rui
nouvelle vague,wave to earth,4.603089,-2.147627,nouvelle vague - wave to earth
I'll Find You (feat. June),Jung Jin Woo,-5.690018,15.395132,I'll Find You (feat. June) - Jung Jin Woo
Chaining Day,J. Cole,-10.005906,-1.3973819,Chaining Day - J. Cole
Ahora Quien - Salsa Version,Marc Anthony,4.967663,-2.6809852,Ahora Quien - Salsa Version - Marc Anthony
Don't Wake Me,Moonchild,5.858576,5.528643,Don't Wake Me - Moonchild
Sins,Rich Brian,4.838562,12.699089,Sins - Rich Brian
rEALITY,MAMAMOO,11.404691,5.346617,rEALITY - MAMAMOO
Everlasting Truth,re:plus,-3.5068185,5.46964,Everlasting Truth - re:plus
自核 / Jikaku - Michita Remix [Instrumental],Kaigen,10.13877,10.282277,自核 / Jikaku - Michita Remix [Instrumental] - Kaigen
Fantasy Theme,Kevin Krauter,5.8762326,5.7179346,Fantasy Theme - Kevin Krauter
Close the Door,Weston Estate,-9.698897,-6.8470125,Close the Door - Weston Estate
Rain,SOYOU,3.835509,17.303823,Rain - SOYOU
Hopelessly Devoted To You - From “Grease”,Olivia Newton-John,12.0932045,-3.967086,Hopelessly Devoted To You - From “Grease” - Olivia Newton-John
Vls,Common Souls,-4.2172375,3.9195213,Vls - Common Souls
きみの名前,藤川千愛,11.359056,10.308051,きみの名前 - 藤川千愛
The Boys of Summer,The Ataris,3.7367828,-0.78901184,The Boys of Summer - The Ataris
Tokyo lights,Monkey Majik,21.577202,4.1886725,Tokyo lights - Monkey Majik
진심,JUNGKEY,3.5445786,17.617418,진심 - JUNGKEY
Instagram,Joytastic Sarah,-4.5038195,4.4366994,Instagram - Joytastic Sarah
비밀테이프,SUNMI,4.263287,17.831785,비밀테이프 - SUNMI
君がいるなら,スカート,18.371452,9.340618,君がいるなら - スカート
Hyperreal,Kid Milli,-1.662621,14.033864,Hyperreal - Kid Milli
Abnormalize,Ling tosite sigure,15.272598,1.6143559,Abnormalize - Ling tosite sigure
Witchlove,Nico Yaryan,-2.2625058,7.539273,Witchlove - Nico Yaryan
reila,the GazettE,11.240936,8.4281435,reila - the GazettE
Pray,Tommy heavenly6,20.755764,3.7566507,Pray - Tommy heavenly6
Lo Que Siento,Cuco,4.647221,-3.172322,Lo Que Siento - Cuco
Visa,Indica,-12.737117,5.088096,Visa - Indica
LAST DANCE,Kinokoteikoku,17.50763,-3.3927152,LAST DANCE - Kinokoteikoku
Don’t Like Her,IU,3.8439522,17.336523,Don’t Like Her - IU
Goodbyes (feat. Young Thug),Post Malone,-13.74496,5.2200627,Goodbyes (feat. Young Thug) - Post Malone
ヒカリアレ,BURNOUT SYNDROMES,16.242136,1.1472943,ヒカリアレ - BURNOUT SYNDROMES
Reason,Victor Internet,3.305725,-4.4924235,Reason - Victor Internet
Loving Is Easy,Rex Orange County,4.918076,-2.4192493,Loving Is Easy - Rex Orange County
Nervous,Current Blue,-3.0155666,5.0655556,Nervous - Current Blue
L'incendie,Vanessa Paradis,4.1359997,-3.1238294,L'incendie - Vanessa Paradis
Eclipse,Dreamcatcher,10.32899,8.521568,Eclipse - Dreamcatcher
Shine,Jeff Williams,-1.7453328,7.4358444,Shine - Jeff Williams
Best of You,Foo Fighters,11.638703,-9.225063,Best of You - Foo Fighters
Cold Blood,Bruno Major,3.8803976,-4.2754054,Cold Blood - Bruno Major
Nancy From Now On,Father John Misty,0.017801115,-9.941487,Nancy From Now On - Father John Misty
Emerald,RINI,3.487692,17.601843,Emerald - RINI
New Rules - Alison Wonderland Remix,Dua Lipa,4.0093184,-1.7548678,New Rules - Alison Wonderland Remix - Dua Lipa
Blue Velvet,Shizuka Kudo,11.193434,8.283349,Blue Velvet - Shizuka Kudo
WANNA BE MYSELF,MAMAMOO,12.122204,5.355476,WANNA BE MYSELF - MAMAMOO
23,Thelma Aoyama,19.028566,9.331652,23 - Thelma Aoyama
Motorcycle,OOHYO,4.804815,18.241064,Motorcycle - OOHYO
Twenties,Bren Joy,-9.527512,-6.665642,Twenties - Bren Joy
Myojo Galactica,Eve,12.121445,1.1685332,Myojo Galactica - Eve
Spirited Away - One Summer's Day,Joe Hisaishi,-4.6427426,3.8187845,Spirited Away - One Summer's Day - Joe Hisaishi
Self Control,Frank Ocean,-7.0999746,0.8202407,Self Control - Frank Ocean
恋の遮断機 feat.H ZETTRIO,ATARASHII GAKKO!,11.393406,8.460007,恋の遮断機 feat.H ZETTRIO - ATARASHII GAKKO!
Mr. Clean,Yung Gravy,-10.281174,13.237842,Mr. Clean - Yung Gravy
heyahe,ONE,-1.6067884,13.973011,heyahe - ONE
與淚抱擁 - 電影「初一十五」主題曲,Priscilla Chan,1.6855909,10.040601,與淚抱擁 - 電影「初一十五」主題曲 - Priscilla Chan
Ultrafine,Lé Real,-13.785847,6.090895,Ultrafine - Lé Real
Midnight Blues,UMI,4.0459847,-4.1083694,Midnight Blues - UMI
Money Lover,Magdalena Bay,5.810904,-2.013903,Money Lover - Magdalena Bay
SLEEP PARTY (feat. mindfreakkk) - Desired Remix,Tokimeki Records,12.128295,5.3459435,SLEEP PARTY (feat. mindfreakkk) - Desired Remix - Tokimeki Records
Not Enough (feat. THEY.),Lido,5.2416744,-1.0999439,Not Enough (feat. THEY.) - Lido
My Jinji,Sunset Rollercoaster,6.1469183,5.6389427,My Jinji - Sunset Rollercoaster
Words Don't Come Easy,MAMAMOO,11.490379,5.499139,Words Don't Come Easy - MAMAMOO
David's Kitchen,Sam Alexander,-1.8336473,6.249225,David's Kitchen - Sam Alexander
Lying Has To Stop - Single Version,Soft Hair,4.323577,-3.8282297,Lying Has To Stop - Single Version - Soft Hair
Neon Baby,Cuco,3.4082437,-4.5584335,Neon Baby - Cuco
苦瓜,Eason Chan,1.6250565,10.101674,苦瓜 - Eason Chan
Anti-Grav,Oliver Francis,-9.835265,-1.563816,Anti-Grav - Oliver Francis
Cheerios & Chocolate Milk,Theo Kandel,-2.6982496,6.899133,Cheerios & Chocolate Milk - Theo Kandel
Ain't No Mountain High Enough - Stereo Version,Marvin Gaye,-3.0385234,7.153868,Ain't No Mountain High Enough - Stereo Version - Marvin Gaye
Wanna Know,Idealism,-4.194138,3.8997545,Wanna Know - Idealism
Marianne,Motion Picture Blur,-1.2930129,6.1125746,Marianne - Motion Picture Blur
Voyager,Stella Jang,4.0377693,18.18584,Voyager - Stella Jang
Home,Bruno Major,3.4771688,-4.1869426,Home - Bruno Major
Room 314,Neon Bunny,4.987893,18.444279,Room 314 - Neon Bunny
Bossa Yeshua,Mellow Fellow,6.5083942,-9.896349,Bossa Yeshua - Mellow Fellow
Wait,crwn,9.285658,-11.537628,Wait - crwn
Lotion,The Peachskins,6.7074227,4.250959,Lotion - The Peachskins
I Don't Miss You at All,FINNEAS,-3.3557172,-4.8963284,I Don't Miss You at All - FINNEAS
Kimino Answer,Megumi Hayashibara,10.512083,9.556133,Kimino Answer - Megumi Hayashibara
Sheila,Minden,6.3136835,4.0352845,Sheila - Minden
Still (Feat. Crush),Loco,-2.0667317,20.69905,Still (Feat. Crush) - Loco
Fall in Love,Android52,-1.5829004,6.6494646,Fall in Love - Android52
SLOW DANCING IN THE DARK,Joji,3.8264449,-4.4661613,SLOW DANCING IN THE DARK - Joji
Data World,Wild Nothing,0.06818679,-9.640088,Data World - Wild Nothing
Overseas 海外 (Remix) (feat. Dumbfoundead),Bohan Phoenix,4.639595,13.15666,Overseas 海外 (Remix) (feat. Dumbfoundead) - Bohan Phoenix
Wanna Kiss,Hitomi Tohyama,18.076338,9.540539,Wanna Kiss - Hitomi Tohyama
中毒,Brown Eyed Girls,3.9618719,19.068134,中毒 - Brown Eyed Girls
Stay By My Side,Swinging Popsicle,8.367772,16.094803,Stay By My Side - Swinging Popsicle
SELFISH,MAMAMOO,12.006032,5.25784,SELFISH - MAMAMOO
suteneko,Siamese Cats,17.346384,-3.4003825,suteneko - Siamese Cats
Fine.,Kill Xantana,-1.9404603,5.7514825,Fine. - Kill Xantana
Starry Night,MAMAMOO,11.42971,5.5205097,Starry Night - MAMAMOO
Miss America,Bazzi,4.784841,-0.74738055,Miss America - Bazzi
Mango Kimono,Ljones,-2.6315625,7.917298,Mango Kimono - Ljones
You Fuckers Were Asking for This One,Rav,-13.77502,6.106207,You Fuckers Were Asking for This One - Rav
Awaking Daydream,Chinese Football,6.6326733,4.7811375,Awaking Daydream - Chinese Football
I Need (To Stop Fucking Up),Student 1,4.776332,13.109034,I Need (To Stop Fucking Up) - Student 1
ほころびごっこ,indigo la End,12.179084,-6.4123216,ほころびごっこ - indigo la End
エイリアンズ,KIRINJI,17.464674,10.037391,エイリアンズ - KIRINJI
Wash,Cherry Coke,-5.4301553,15.603988,Wash - Cherry Coke
Blood Under My Belt,The Drums,6.16544,-10.387367,Blood Under My Belt - The Drums
エウテルペ (from BEST AL“ALTER EGO”),EGOIST,14.837997,1.382988,エウテルペ (from BEST AL“ALTER EGO”) - EGOIST
Good Boy Twist,JANNABI,-1.241499,16.750935,Good Boy Twist - JANNABI
Panda,Desiigner,-10.125145,12.820222,Panda - Desiigner
未來見,RubberBand,2.911871,8.966017,未來見 - RubberBand
Still in my heart,PSYQUI,11.878631,8.955384,Still in my heart - PSYQUI
All My Friends (feat. Tinashe & Chance the Rapper) - PREP Remix,Snakehips,5.2019005,-2.384039,All My Friends (feat. Tinashe & Chance the Rapper) - PREP Remix - Snakehips
アオミ,Gesu No Kiwami Otome,21.347452,4.3858695,アオミ - Gesu No Kiwami Otome
melt summer,satomoka,18.062105,10.465545,melt summer - satomoka
Estrellas,Victor Internet,3.3331401,-4.52965,Estrellas - Victor Internet
恋愛サーキュレーション,物語シリーズ,10.091037,9.523175,恋愛サーキュレーション - 物語シリーズ
JAPAN,Famous Dex,-10.685145,-2.030448,JAPAN - Famous Dex
Fantasy,Sarah Hemi,-4.614953,4.2748,Fantasy - Sarah Hemi
Odoruyoru,WANIMA,21.080826,3.9631314,Odoruyoru - WANIMA
Don't Speak,No Doubt,12.102061,-3.975302,Don't Speak - No Doubt
chase,batta,11.62855,8.239387,chase - batta
I Won't Let You Feel Alone Again,demxntia,-3.4824002,-1.1405454,I Won't Let You Feel Alone Again - demxntia
Equal in the Darkness,Steve Aoki,-3.6987605,-1.3539674,Equal in the Darkness - Steve Aoki
Honey,Kehlani,-3.5194314,-1.1934576,Honey - Kehlani
3am in Jakarta - Cuurley Edit,Emir Hermono,4.1993074,12.95749,3am in Jakarta - Cuurley Edit - Emir Hermono
人生ゲーム,Gestalt Girl,14.719506,0.6223288,人生ゲーム - Gestalt Girl
Festival Grrrl,Ivy Mono,-1.7222018,6.4489574,Festival Grrrl - Ivy Mono
On My Own,Taisei Iwasaki,-3.7796733,4.6005964,On My Own - Taisei Iwasaki
合久必婚 (合唱),Hacken Lee,2.0254765,10.311043,合久必婚 (合唱) - Hacken Lee
Art Class,beabadoobee,-3.2781677,-5.7651277,Art Class - beabadoobee
I'm in Love,Tomoko Aran,17.54047,11.141229,I'm in Love - Tomoko Aran
Harder (with Bebe Rexha),Jax Jones,-3.7705097,-1.4815221,Harder (with Bebe Rexha) - Jax Jones
Someday,Sam Sokoloff,-3.7428017,4.6954346,Someday - Sam Sokoloff
Tangible Intangible,Fly Golden Eagle,6.160625,4.64835,Tangible Intangible - Fly Golden Eagle
赤橙,ACIDMAN,10.024004,9.618355,赤橙 - ACIDMAN
WAGAMAMA,evening cinema,19.084303,9.372664,WAGAMAMA - evening cinema
Revenge,XXXTENTACION,-10.40524,-1.1565719,Revenge - XXXTENTACION
THE BOTTOM,MICHELLE,-3.2725,-3.801233,THE BOTTOM - MICHELLE
Time Goes By (feat. Hydroponiks & Anika),re:plus,-3.1333492,6.916336,Time Goes By (feat. Hydroponiks & Anika) - re:plus
Honeydew,Katzù Oso,4.759892,-2.2503233,Honeydew - Katzù Oso
2 soon,keshi,3.7087855,-1.2627676,2 soon - keshi
Halcyon,Ark Patrol,-3.6848066,4.4270296,Halcyon - Ark Patrol
Castaway (feat. MISO),Crush,-1.2257282,16.73451,Castaway (feat. MISO) - Crush
TOKYO,Sheena Ringo,21.055035,4.382058,TOKYO - Sheena Ringo
Baka Mitai,Seventh Sage,-3.9149582,4.053249,Baka Mitai - Seventh Sage
Distance,CLC,4.1833377,18.93379,Distance - CLC
Saika,frederic,21.566896,3.8202462,Saika - frederic
不標準情人,Freckle,5.8912873,5.196409,不標準情人 - Freckle
ARE WE STILL FRIENDS?,"Tyler, The Creator",-10.077907,-1.7369603,"ARE WE STILL FRIENDS? - Tyler, The Creator"
Haruno feat. Otsubo Kana from Spangle call Lilli line,Fullkawa Honpo,11.679713,9.755392,Haruno feat. Otsubo Kana from Spangle call Lilli line - Fullkawa Honpo
ドッペルゲンガー,Lyu:Lyu,14.922522,0.65490836,ドッペルゲンガー - Lyu:Lyu
Everlong,Foo Fighters,11.617273,-9.237477,Everlong - Foo Fighters
虹vs飛行機雲,LAST ALLIANCE,11.606653,8.5851145,虹vs飛行機雲 - LAST ALLIANCE
只知感覺失了蹤,Dear Jane,2.2968261,9.237776,只知感覺失了蹤 - Dear Jane
Have A Nice Life,Lé Real,-12.852737,6.035134,Have A Nice Life - Lé Real
Night Time,The fin.,0.04819822,-9.647029,Night Time - The fin.
Dead Man Walking,Brent Faiyaz,-9.916745,12.957207,Dead Man Walking - Brent Faiyaz
NO HANDOUTS,Laze,4.224897,12.975619,NO HANDOUTS - Laze
Mr Loverman,Ricky Montgomery,-2.99159,-4.2147474,Mr Loverman - Ricky Montgomery
Your Love Has Me High,Yung Bae,10.985362,8.71064,Your Love Has Me High - Yung Bae
always,keshi,4.6940928,-3.3372912,always - keshi
Foxtail,BIGMAMA,10.972252,8.184716,Foxtail - BIGMAMA
TEST DRIVE,Joji,4.609913,-3.2716625,TEST DRIVE - Joji
"Honestly, They Get Mad",Thomson & Ismael,-1.6531689,6.3365135,"Honestly, They Get Mad - Thomson & Ismael"
魅力とは?,GIRLFRIEND,14.702084,0.5943166,魅力とは? - GIRLFRIEND
SUMMER BLUE,Bread And Butter,17.849108,9.566565,SUMMER BLUE - Bread And Butter
오키나와 Okinawa,92914,3.3540754,18.0301,오키나와 Okinawa - 92914
ナミダフレンズ,Kera Kera,11.42193,8.627084,ナミダフレンズ - Kera Kera
LOVE. FEAT. ZACARI.,Kendrick Lamar,-10.782148,-1.801381,LOVE. FEAT. ZACARI. - Kendrick Lamar
Porque Lloras,Ear Ringers,6.150859,4.9056516,Porque Lloras - Ear Ringers
與我常在,Eason Chan,1.601748,10.033895,與我常在 - Eason Chan
Popo (How deep is our love?),Yerin Baek,4.0209904,18.120392,Popo (How deep is our love?) - Yerin Baek
Kill Yourself (Part III),$uicideboy$,-10.190003,-1.4663051,Kill Yourself (Part III) - $uicideboy$
I'll Sleep When I'm Dead,Set It Off,12.1262865,-4.004662,I'll Sleep When I'm Dead - Set It Off
Stop Baby,Luna Luna,5.8715725,3.9934988,Stop Baby - Luna Luna
This Is Our Life Now (feat. Curtismith),Sleep Talker,-3.183429,7.800864,This Is Our Life Now (feat. Curtismith) - Sleep Talker
